n,cig,strutturaProponente:codiceFiscaleProp,strutturaProponente:denominazione,importoAggiudicazione,importoSommeLiquidate,oggetto,sceltaContraente,tempiCompletamento:dataInizio,tempiCompletamento:dataUltimazione,lottoID,ocid
1975,7378388664,IT-CF-00355870221,Comune di Trento,94601.42,94601.42,Intervento 19/2018 - lavori squadre 5 e 6 con opzione sulla squadra 7,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2018-04-16T09:30:00Z,2018-11-15T09:30:00Z,idm43130,ocds-xxxxxx-7378388664
1976,8150449B47,IT-CF-00355870221,Comune di Trento,96826.65,0.0,RDO MEPAT: AFFIDAMENTO DEL SERVIZIO DI POTATURA DELLE ALBERATE PRESENTI IN VARIE VIE CITTADINE DEL COMUNE DI TRENTO ANNO 2020,33-PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,,,idm43183,ocds-xxxxxx-8150449B47
1977,783940734F,IT-CF-00355870221,Comune di Trento,97217.51,96938.36,Interventi per la viabilita - sistemazione tratto di via Innsbruck,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-07-31T09:30:00Z,2019-08-07T09:30:00Z,idm43219,ocds-xxxxxx-783940734F
1978,7742844CFD,IT-CF-00355870221,Comune di Trento,97951.77,111731.34,LAVORI DI SISTEMAZIONE DEL CAVALCAFERROVIA DI VIA SAN BARTOLOMEO,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-05-31T09:30:00Z,2019-08-30T09:30:00Z,idm43245,ocds-xxxxxx-7742844CFD
1979,8025495FF8,IT-CF-00355870221,Comune di Trento,98000.0,0.0,Lotto 8 - Quattro autovetture alimentate ad energia elettrica a basso impatto ambientale e contestuale ritiro di mezzi usati,01-PROCEDURA APERTA,2020-03-10T09:30:00Z,,idm43310,ocds-xxxxxx-8025495FF8
1980,80649997B6,IT-CF-00355870221,Comune di Trento,98176.59,0.0,FINANZIAMENTO A BILANCIO ANNO 2020 ATTIVITA SOCIO-ASSISTENZIALI - CENTRO DI AIUTO ALLO STUDIO,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm43329,ocds-xxxxxx-80649997B6
1981,7234726CC0,IT-CF-00355870221,Comune di Trento,98200.0,98176.59,Finanziamento a bilancio servizi socio-assistenziali di livello locale - anno 2018. Periscopio,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2018-01-01T09:30:00Z,2018-12-31T09:30:00Z,idm43347,ocds-xxxxxx-7234726CC0
1982,7691116DB1,IT-CF-00355870221,Comune di Trento,103250.91,39755.23,Fornitura servizi postali,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-01-01T09:30:00Z,,idm43367,ocds-xxxxxx-7691116DB1
1983,7879042724,IT-CF-00355870221,Comune di Trento,105177.84,0.0,INTERVENTO 19/2019 - LAVORI - SQUADRA 5 E 6 CON OPZIONE SQUADRA 7,23-AFFIDAMENTO DIRETTO,,,idm43401,ocds-xxxxxx-7879042724
1984,737850896A,IT-CF-00355870221,Comune di Trento,106784.83,92401.93,SISTEMAZIONE MARCIAPIEDI SULLA CITTA' E SUI SOBBORGHI PROGETTO E LAVORI - ANNO 2018 - OPERA 418218,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2018-05-28T09:30:00Z,,idm43419,ocds-xxxxxx-737850896A
1985,7864411D40,IT-CF-00355870221,Comune di Trento,107798.23,0.0,Scuola materna equiparata S. Bartolomeo - p.ed. 5085 CC Trento - rifacimento dell'impianto di riscaldamento e dei pavimenti,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-07-01T09:30:00Z,2019-08-29T09:30:00Z,idm43471,ocds-xxxxxx-7864411D40
1986,7675254BF5,IT-CF-00355870221,Comune di Trento,109652.2,114261.58,Scuola secondaria di 1^ grado Othmar Winkler - via degli Olmi 22 a Trento - riqualificazione dell'impianto illuminazione e rilevazione fumi del piano secondo - opera 303618,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-06-25T09:30:00Z,2019-08-22T09:30:00Z,idm43509,ocds-xxxxxx-7675254BF5
1987,636127957E,IT-CF-00355870221,Comune di Trento,112500.0,56250.0,GESTIONE DELLA RETE WIRELESS DENOMINATA WILMA - ANNI 2016-2020,06-PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),2016-03-01T09:30:00Z,2021-02-28T09:30:00Z,idm43562,ocds-xxxxxx-636127957E
1988,8064979735,IT-CF-00355870221,Comune di Trento,113000.0,0.0,FINANZIAMENTO A BILANCIO ANNO 2020 ATTIVITA SOCIO-ASSISTENZIALI - PUNTO FAMIGLIE ASCOLTO E PROMOZIONE,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm43582,ocds-xxxxxx-8064979735
1989,8130515939,IT-CF-00355870221,Comune di Trento,113567.02,0.0,LAVORI DI REALIZZAZIONE PARAPETTI VIA DEGASPERI E VIA CAURIOL,33-PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,,,idm43600,ocds-xxxxxx-8130515939
1990,8084422415,IT-CF-00355870221,Comune di Trento,114000.0,0.0,Finanziamento a retta servizi socio-assistenziali di livello locale - anno 2020 A.P.P.M. onlus,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm43624,ocds-xxxxxx-8084422415
1991,7234705B6C,IT-CF-00355870221,Comune di Trento,118000.0,128413.86,Finanziamento a bilancio servizi socio-assistenziali di livello locale - anno 2018. A.M.A.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2018-01-01T09:30:00Z,2018-12-31T09:30:00Z,idm43642,ocds-xxxxxx-7234705B6C
1992,6761702CFF,IT-CF-00355870221,Comune di Trento,118000.0,118000.0,"Affidamento servizio di gestione e animazione snowpark Monte Bondone per le stagioni sciistiche 2016/2017, 2017/2018 e 2018/2019",02-PROCEDURA RISTRETTA,2016-12-05T09:30:00Z,2019-04-08T09:30:00Z,idm43662,ocds-xxxxxx-6761702CFF
1993,7597415132,IT-CF-00355870221,Comune di Trento,118181.81,118181.81,PROMOZIONE DELLO SCI ALPINO SUL MONTE BONDONE PER LA STAGIONE 2018/2019 - RICONOSCIMENTO AGEVOLAZIONI PER ACQUISTO SKIPASS STAGIONALI,23-AFFIDAMENTO DIRETTO,2018-10-19T09:30:00Z,2019-01-13T09:30:00Z,idm43694,ocds-xxxxxx-7597415132
1994,7726065687,IT-CF-00355870221,Comune di Trento,118260.73,135185.47,"Asilo nido Gianni Rodari a Trento - p,ed, 6399 C.C. Trento - 1^ lotto - opere di adeguamento ai fini antincendio",08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-06-22T09:30:00Z,2019-08-30T09:30:00Z,idm43714,ocds-xxxxxx-7726065687
1995,80650501CE,IT-CF-00355870221,Comune di Trento,118799.34,0.0,FINANZIAMENTO A BILANCIO ANNO 2020 ATTIVITA SOCIO-ASSISTENZIALI - CENTRO DI AGGREGAZIONE TERRITORIALE PER MINORI,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm43767,ocds-xxxxxx-80650501CE
1996,7234746D41,IT-CF-00355870221,Comune di Trento,118800.0,118799.34,Finanziamento a bilancio servizi socio-assistenziali di livello locale - anno 2018. Gruppo Oasi,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2018-01-01T09:30:00Z,2018-12-31T09:30:00Z,idm43785,ocds-xxxxxx-7234746D41
1997,8084433D26,IT-CF-00355870221,Comune di Trento,120000.0,0.0,Finanziamento a retta servizi socio-assistenziali di livello locale - anno 2020 Samuele scs,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm43805,ocds-xxxxxx-8084433D26
1998,6694435685,IT-CF-00355870221,Comune di Trento,120473.82,110662.9,"Fornitura, il trasporto e la consegna di materiale di pulizia, detersivi, detergenti ed affini ai nidi d'infanzia comunali, al Centro genitori e bambini ed alle scuole provinciali dell'infanzia con sede nel Comune di Trento per il periodo 0",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2016-10-11T09:30:00Z,2019-08-31T09:30:00Z,idm43823,ocds-xxxxxx-6694435685
1999,7730437E68,IT-CF-00355870221,Comune di Trento,121200.0,0.0,Concessione del servizio di gestione dell'Ostello della gioventu 'Giovane Europa' di Trento,01-PROCEDURA APERTA,2019-06-10T09:30:00Z,,idm43846,ocds-xxxxxx-7730437E68
2000,7598730E5A,IT-CF-00355870221,Comune di Trento,121283.89,121269.78,RSA San Bartolomeo - sostituzione gruppi termici - opera 355218 e 303318,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2018-09-10T09:30:00Z,2018-10-11T09:30:00Z,idm43865,ocds-xxxxxx-7598730E5A
2001,7359667D53,IT-CF-00355870221,Comune di Trento,123553.44,34415.51,Servizio di posta elettronica e collaboration in cloud e servizi connessi,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2018-01-23T09:30:00Z,,idm43918,ocds-xxxxxx-7359667D53
2002,8120858804,IT-CF-00355870221,Comune di Trento,125251.77,0.0,MANUTENZIONE DELLE PAVIMENTAZIONI IN ASFALTO NEL COMUNE DI TRENTO,33-PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,,,idm43937,ocds-xxxxxx-8120858804
2003,7251440D94,IT-CF-00355870221,Comune di Trento,126800.0,136439.02,Finanziamento a retta attivita socio-assistenziali di livello locale anno 2018 - Il Ponte,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2018-01-01T09:30:00Z,2018-12-31T09:30:00Z,idm43988,ocds-xxxxxx-7251440D94
2004,801877132A,IT-CF-00355870221,Comune di Trento,127273.0,81409.1,Promozione dello sci alpino sul Monte Bondone per la stagione 2019/2020 - Riconoscimento agevolazioni per acquisto skipass,23-AFFIDAMENTO DIRETTO,2019-10-14T09:30:00Z,2020-01-12T09:30:00Z,idm44008,ocds-xxxxxx-801877132A
2005,7620967CE8,IT-CF-00355870221,Comune di Trento,129836.97,136135.59,Campo sportivo Solteri - rifacimento recinzione perimetrale - opera 303818,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-05-02T09:30:00Z,2019-08-05T09:30:00Z,idm44028,ocds-xxxxxx-7620967CE8
2006,7232132021,IT-CF-00355870221,Comune di Trento,130500.0,130101.07,FINANZIAMENTO A BILANCIO ATTIVITA' SOCIO-ASSISTENZIALI DI LIVELLO LOCALE - ANNO 2018 .  FONDAZIONE COMUNITA' SOLIDALE,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2018-01-01T09:30:00Z,2018-12-31T09:30:00Z,idm44093,ocds-xxxxxx-7232132021
2007,7260116540,IT-CF-00355870221,Comune di Trento,132742.78,132101.72,Lavori di sistemazione della pavimentazione in porfido della Piazza Monsignor Nicolini a Villazzano. Opera 165317,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2018-06-18T09:30:00Z,2019-07-25T09:30:00Z,idm44113,ocds-xxxxxx-7260116540
2008,7218702556,IT-CF-00355870221,Comune di Trento,133620.39,71251.44,Gestione integrata della salute e della sicurezza sui luoghi di lavoro,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2018-01-01T09:30:00Z,,idm44166,ocds-xxxxxx-7218702556
2009,8025477122,IT-CF-00355870221,Comune di Trento,135027.0,0.0,"Lotto 3 - Due autocarri per trasporto di cose con cassone ribatabile trilaterale  3,5 ton, di cui uno a trazione integrale, a basso impatto ambientale con contestuale ritiro di due mezzi usati e  una finitrice usata",01-PROCEDURA APERTA,2020-03-10T09:30:00Z,,idm44221,ocds-xxxxxx-8025477122
2010,7617420DD4,IT-CF-00355870221,Comune di Trento,135747.5,8570.02,LAVORI DI SISTEMAZIONE MURI DI SOSTEGNO STRADE PUBBLICHE - OPERA 165318,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2018-12-12T09:30:00Z,,idm44240,ocds-xxxxxx-7617420DD4
2011,8084392B51,IT-CF-00355870221,Comune di Trento,136000.0,0.0,Finanziamento a retta servizi socio-assistenziali di livello locale - anno 2020 SOS Villaggio del Fanciullo scs,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm44292,ocds-xxxxxx-8084392B51
2012,5536537EDA,IT-CF-00355870221,Comune di Trento,136170.09,160817.19,"Lavori di sistemazione e nuova area cani in pp.ff. 937/1, 941/10 C.C. Cognola",02-PROCEDURA RISTRETTA,2014-03-10T09:30:00Z,2014-08-12T09:30:00Z,idm44310,ocds-xxxxxx-5536537EDA
2013,8022701E4A,IT-CF-00355870221,Comune di Trento,137065.6,0.0,Lavori di manutenzione della passerella pedonale in via S.Vito di Cognola,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,,,idm44330,ocds-xxxxxx-8022701E4A
2014,5524686B1A,IT-CF-00355870221,Comune di Trento,139307.0,101462.88,selezione per l'affidamento del centro sportivo Don Onorio Spada sito in via Valnigra di Villazzano (TN),22-PROCEDURA NEGOZIATA CON PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),2014-07-07T09:30:00Z,2019-12-31T09:30:00Z,idm44354,ocds-xxxxxx-5524686B1A
2015,7519103017,IT-CF-00355870221,Comune di Trento,143195.14,162698.66,Lavori di realizzazione di un'area verde a Campotrentino - opera nr. 624318,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2018-09-11T09:30:00Z,2019-05-17T09:30:00Z,idm44374,ocds-xxxxxx-7519103017
2016,80650891FD,IT-CF-00355870221,Comune di Trento,147101.07,0.0,FINANZIAMENTO A BILANCIO ANNO 2020 ATTIVITA SOCIO-ASSISTENZIALI - UNITA DI STRADA,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm44427,ocds-xxxxxx-80650891FD
2017,8083578B95,IT-CF-00355870221,Comune di Trento,148500.0,0.0,Finanziamento a retta servizi socio-assistenziali di livello locale - anno 2020 Il Ponte scs,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm44445,ocds-xxxxxx-8083578B95
2018,5965094749,IT-CF-00355870221,Comune di Trento,149000.0,88520.77,Finanziamento a bilancio attivita socio-assistenziali di livello locale - anno 2015. S.T. Gestioni s.c.s.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2015-01-01T09:30:00Z,2015-12-31T09:30:00Z,idm44463,ocds-xxxxxx-5965094749
2019,7242175FDB,IT-CF-00355870221,Comune di Trento,149817.15,170101.46,Lavori di realizzazione di un marciapiede su parte di via delle Oselere a Vigo Meano - opera 625217,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2018-05-28T09:30:00Z,2018-10-05T09:30:00Z,idm44483,ocds-xxxxxx-7242175FDB
2020,7824179CC1,IT-CF-00355870221,Comune di Trento,155185.14,15512.99,"FORNITURA, TRASPORTO E CONSEGNA DI MATERIALE DI PULIZIA, DETERSIVI, DETERGENTI ED AFFINI AI NIDI D'INFANZIA COMUNALI, AL CENTRO GENITORI E BAMBINI ED ALLE SCUOLE PROVINCIALI DELL?INFANZIA CON SEDE NEL COMUNE DI TRENTO. PERIODO 01.09.2019 -",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-09-01T09:30:00Z,,idm44556,ocds-xxxxxx-7824179CC1
2021,804339210F,IT-CF-00355870221,Comune di Trento,155400.0,0.0,FORNITURA SERVIZIO DI GESTIONE DEL CENTRO SPORTIVO COMUNALE DON ONORIO SPADA SITO IN VIA VALNIGRA A VILLAZZANO TRENTO,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2020-01-01T09:30:00Z,,idm44578,ocds-xxxxxx-804339210F
2022,79796149C7,IT-CF-00355870221,Comune di Trento,157718.16,0.0,Realizzazione nuovo giardino pubblico loc. Sale di Povo pp.ff. 1482/9 e 1483/3 C.C. Povo - opera 632619,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,,,idm44597,ocds-xxxxxx-79796149C7
2023,7251494A25,IT-CF-00355870221,Comune di Trento,158000.0,102385.3,Finanziamento a retta attivita socio-assistenziali di livello locale anno 2018 - Samuele scs,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2018-01-01T09:30:00Z,2018-12-31T09:30:00Z,idm44621,ocds-xxxxxx-7251494A25
2024,805623576E,IT-CF-00355870221,Comune di Trento,158666.4,0.0,FINANZIAMENTO A BILANCIO ANNO 2020 ATTIVITA SOCIO-ASSISTENZIALI - CENTRO SOCIO-EDUCATIVO TERRITORIALE PER MINORI,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm44641,ocds-xxxxxx-805623576E
2025,725150640E,IT-CF-00355870221,Comune di Trento,160000.0,139980.81,Finanziamento a retta attivita socio-assistenziali di livello locale anno 2018 - APPM,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2018-01-01T09:30:00Z,2018-12-31T09:30:00Z,idm44659,ocds-xxxxxx-725150640E
2026,72321005B7,IT-CF-00355870221,Comune di Trento,161500.0,159416.4,FINANZIAMENTO A BILANCIO ATTIVITA' SOCIO-ASSISTENZIALI DI LIVELLO LOCALE - ANNO 2018 . KALEIDOSCOPIO scs,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2018-01-01T09:30:00Z,2018-12-31T09:30:00Z,idm44679,ocds-xxxxxx-72321005B7
2027,7251498D71,IT-CF-00355870221,Comune di Trento,161800.0,158508.76,Finanziamento a retta attivita socio-assistenziali di livello locale anno 2018 - Villaggio SOS,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2018-01-01T09:30:00Z,2018-12-31T09:30:00Z,idm44699,ocds-xxxxxx-7251498D71
2028,7813706A2A,IT-CF-00355870221,Comune di Trento,162162.85,20391.99,LAVORI DI SISTEMAZIONE MARCIAPIEDI SULLA CITTA' E SUI SOBBORGHI - OPERA 418219,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-06-28T09:30:00Z,,idm44719,ocds-xxxxxx-7813706A2A
2029,79758485FB,IT-CF-00355870221,Comune di Trento,164591.61,0.0,Lavori di realizzazione allargamento stradale e marciapiede in via della Cesa Vecia a Sardagna,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,,,idm44771,ocds-xxxxxx-79758485FB
2030,76931414C9,IT-CF-00355870221,Comune di Trento,164880.36,169719.41,RISTRUTTURAZIONE CAMPO DA CALCIO M. BONETTI - LOCALITA,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-07-22T09:30:00Z,2019-09-25T09:30:00Z,idm44795,ocds-xxxxxx-76931414C9
2031,756924850C,IT-CF-00355870221,Comune di Trento,169431.32,51038.01,Servizio custodia e pulizia bagni pubblici periodo 01.01.2019 - 31.12.2021,01-PROCEDURA APERTA,2019-01-01T09:30:00Z,,idm44860,ocds-xxxxxx-756924850C
2032,6717540160,IT-CF-00355870221,Comune di Trento,172104.0,153777.43,Lotto 5 - Pesce fresco,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2017-01-01T09:30:00Z,2019-12-31T09:30:00Z,idm44879,ocds-xxxxxx-6717540160
2033,8056045AA2,IT-CF-00355870221,Comune di Trento,172408.98,0.0,FINANZIAMENTO A BILANCIO ANNO 2020 ATTIVITA SOCIO-ASSISTENZIALI - COSTRUZIONE E PROMOZIONE DI RETI,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2020-01-01T09:30:00Z,,idm44908,ocds-xxxxxx-8056045AA2
2034,72287980D3,IT-CF-00355870221,Comune di Trento,172500.0,172408.98,FINANZIAMENTO A BILANCIO ATTIVITA' SOCIO-ASSISTENZIALI DI LIVELLO LOCALE - ANNO 2018 . ESTUARIO,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2018-01-01T09:30:00Z,2018-12-31T09:30:00Z,idm44927,ocds-xxxxxx-72287980D3
2035,7278494342,IT-CF-00355870221,Comune di Trento,174923.29,218350.0,"LAVORI DI MANUTENZIONE PONTE SAN GIORGIO, PONTE SUL FERSINA IN VIA DEGASPERI, PASSERELLA PEDONALE A GARDOLO - OPERA N. 165317",08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2018-04-18T09:30:00Z,2019-09-27T09:30:00Z,idm44947,ocds-xxxxxx-7278494342
2036,805615556A,IT-CF-00355870221,Comune di Trento,179152.05,0.0,FINANZIAMENTO A BILANCIO ANNO 2020 ATTIVITA SOCIO-ASSISTENZIALI - LABORATORIO PER L'ACQUISIZIONE DEI PRE-REQUISITI LAVORATIVI,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm45000,ocds-xxxxxx-805615556A
2037,7232067A7A,IT-CF-00355870221,Comune di Trento,179500.0,179152.05,FINANZIAMENTO A BILANCIO ATTIVITA' SOCIO-ASSISTENZIALI DI LIVELLO LOCALE - ANNO 2018 . GRUPPO 78 scs,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2018-01-01T09:30:00Z,2018-12-31T09:30:00Z,idm45018,ocds-xxxxxx-7232067A7A
2038,8056035264,IT-CF-00355870221,Comune di Trento,179500.76,0.0,LAVORI DI SOMMA URGENZA PER LA RIDUZIONE DEL RISCHIO IDROGEOLOGICO DELL,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-10-21T09:30:00Z,,idm45038,ocds-xxxxxx-8056035264
2039,7523257413,IT-CF-00355870221,Comune di Trento,187196.45,167203.02,LAVORI DI MANUTENZIONE PAVIMENTAZIONI STRADALI SUL TERRITORIO DEL COMUNE DI TRENTO - OPERA N. 419918,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2018-11-09T09:30:00Z,,idm45069,ocds-xxxxxx-7523257413
2040,75395200BB,IT-CF-00355870221,Comune di Trento,189101.6,188982.18,LAVORI DI RIPRISTINO TRATTI DI PAVIMENTAZIONE STRADALE IN CONGLOMERATO BITUMINOSO - OPERA N. 419918,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2018-10-04T09:30:00Z,2019-05-31T09:30:00Z,idm45121,ocds-xxxxxx-75395200BB
2041,7389192A21,IT-CF-00355870221,Comune di Trento,189794.46,180227.46,"INTERVENTI DI ACCOMPAGNAMENTO ALL'OCCUPABILITA' ATTRAVERSO LAVORI SOCIALMENTE UTILI - INTERVENTO 19/2018 - SQUADRE 1, 2, 3 E 4 - SERVIZI",21-PROCEDURA RISTRETTA DERIVANTE DA AVVISI CON CUI SI INDICE LA GARA,2018-04-16T09:30:00Z,2018-11-15T09:30:00Z,idm45174,ocds-xxxxxx-7389192A21
2042,7915696EF8,IT-CF-00355870221,Comune di Trento,191920.0,0.0,Affidamento del servizio di gestione ed animazione dello Snowpark Monte Bondone per le stagioni sciistiche 2019/2020 - 2020/2021 - 2021/2022 - 2022/2023,22-PROCEDURA NEGOZIATA CON PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),2019-10-29T09:30:00Z,,idm45206,ocds-xxxxxx-7915696EF8
2043,787349559D,IT-CF-00355870221,Comune di Trento,193413.04,10462216.0,RIPRISTINO TRATTI DI PAVIMENTAZIONE STRADALE IN CONGLOMERATO BITUMINOSO,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-09-23T09:30:00Z,,idm45249,ocds-xxxxxx-787349559D
2044,749946631F,IT-CF-00355870221,Comune di Trento,197974.88,60810.3,Noleggio n. 80 multifunzione monocromatiche su convenzione F28 lotto 2 periodo 1 settembre 2018 31 agosto 2022,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2018-09-01T09:30:00Z,,idm45301,ocds-xxxxxx-749946631F
2045,80561419DB,IT-CF-00355870221,Comune di Trento,207676.66,0.0,FINANZIAMENTO A BILANCIO ANNO 2020 ATTIVITA SOCIO-ASSISTENZIALI - LABORATORIO PER L'ACQUISIZIONE DEI PRE-REQUISITI LAVORATIVI,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm45326,ocds-xxxxxx-80561419DB
2046,7232052E18,IT-CF-00355870221,Comune di Trento,208000.0,207676.66,FINANZIAMENTO A BILANCIO ATTIVITA' SOCIO-ASSISTENZIALI DI LIVELLO LOCALE - ANNO 2018 . PUNTO D'INCONTRO scs,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2018-01-01T09:30:00Z,2018-12-31T09:30:00Z,idm45344,ocds-xxxxxx-7232052E18
2047,7834787EC0,IT-CF-00355870221,Comune di Trento,210160.34,0.0,AFFIDAMENTO DEL SERVIZIO DI ACCOMPAGNAMENTO ALL'OCCUPABILITA' ATTRAVERSO LAVORI SOCIALMENTE UTILI - INTERVENTO 19/2019,22-PROCEDURA NEGOZIATA CON PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),2019-05-21T09:30:00Z,,idm45364,ocds-xxxxxx-7834787EC0
2048,764246599F,IT-CF-00355870221,Comune di Trento,212443.07,199849.62,LAVORI DI RIFACIMENTO DELLA PAVIMENTAZIONE IN PORFIDO DI PIAZZA CONDINI A ROMAGNANO - OPERA 165318,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-03-05T09:30:00Z,2019-07-29T09:30:00Z,idm45383,ocds-xxxxxx-764246599F
2049,772608248F,IT-CF-00355870221,Comune di Trento,213176.31,221192.38,Lavori di ristrutturazione di parte del sottotetto presso la scuola primaria di Romagnano - Via Ai Comuni n. 4 p.ed. 92 C.C. di Romagnano,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-06-12T09:30:00Z,2019-08-10T09:30:00Z,idm45436,ocds-xxxxxx-772608248F
2050,6717536E0F,IT-CF-00355870221,Comune di Trento,222366.48,211545.28,lotto 4 - Verdure e pesce surgelati e gelato,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2017-01-01T09:30:00Z,2019-12-31T09:30:00Z,idm45509,ocds-xxxxxx-6717536E0F
2051,56376732EF,IT-CF-00355870221,Comune di Trento,226805.27,303224.47,Arredo urbano Via S.Giovanni Bosco - Via Pavoni,02-PROCEDURA RISTRETTA,2014-05-12T09:30:00Z,2014-10-08T09:30:00Z,idm45538,ocds-xxxxxx-56376732EF
2052,662764058B,IT-CF-00355870221,Comune di Trento,229283.18,230463.2,Lavori di realizzazione del sistema di telecontrollo degli impianti di irrigazione automatizzata del territorio comunale - opera 1603,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2017-02-03T09:30:00Z,2018-08-24T09:30:00Z,idm45573,ocds-xxxxxx-662764058B
2053,744341545F,IT-CF-00355870221,Comune di Trento,231835.8,70813.96,"Fornitura di prodotti alimentari vari per il servizio di ristorazione dei nidi d'infanzia comunali, del Centro Genitori e Bambini e delle scuole d'infanzia provinciali (triennio 2019-2021) Lotto 2 - Pane e pasta per pizza",01-PROCEDURA APERTA,2019-01-01T09:30:00Z,,idm45626,ocds-xxxxxx-744341545F
